,StartStation,ArriveStation,count,s_j,s_w,e_j,e_w,count_std
629,北京南,沈阳北,1,116.3854936,39.87101558,123.4424124,41.82534092,0.3990173030914594
628,北京南,江山,1,116.3854936,39.87101558,118.6503132,28.77755816,0.3990173030914594
626,北京南,德州东,1,116.3854936,39.87101558,116.4681833,37.41566482,0.3990173030914594
625,北京南,徐州东,1,116.3854936,39.87101558,117.3097118,34.27266147,0.3990173030914594
624,北京南,廊坊,1,116.3854936,39.87101558,116.7152693,39.51527215,0.3990173030914594
623,北京南,安庆,1,116.3854936,39.87101558,117.0719849,30.5546491,0.3990173030914594
621,北京南,威海,1,116.3854936,39.87101558,122.1509449,37.43282054,0.3990173030914594
617,北京南,嘉兴南,1,116.3854936,39.87101558,120.8063799,30.69664801,0.3990173030914594
616,北京南,商丘,1,116.3854936,39.87101558,115.6633285,34.44980009,0.3990173030914594
614,北京南,哈尔滨西,1,116.3854936,39.87101558,126.5844437,45.71280579,0.3990173030914594
611,北京南,台州,1,116.3854936,39.87101558,121.2966677,28.69159806,0.3990173030914594
609,北京南,南昌西,1,116.3854936,39.87101558,115.7990731,28.62877887,0.3990173030914594
608,北京南,南京南,1,116.3854936,39.87101558,118.8045165,31.97440034,0.3990173030914594
544,北京,大同,1,116.4337332,39.90979135,113.3096957,40.12605689,0.3990173030914594
539,北京,南阳,1,116.4337332,39.90979135,112.5186542,33.00448882,0.3990173030914594
388,佳木斯,盘锦,1,130.3896952,46.81085466,122.0676512,41.20401284,0.3990173030914594
427,兰州,岷县,1,103.8576768,36.04118877,-1.0,-1.0,0.3990173030914594
472,兰州西,济南西,1,103.7591595,36.07461705,116.8982263,36.67470433,0.3990173030914594
471,兰州西,武威,1,103.7591595,36.07461705,102.6303861,37.90982946,0.3990173030914594
465,兰州西,姚渡,1,103.7591595,36.07461705,-1.0,-1.0,0.3990173030914594
463,兰州西,天津西,1,103.7591595,36.07461705,117.1699861,39.1642329,0.3990173030914594
459,兰州西,呼和浩特,1,103.7591595,36.07461705,-1.0,-1.0,0.3990173030914594
448,兰州,陇西,1,103.8576768,36.04118877,104.7117616,34.95805965,0.3990173030914594
445,兰州,银川,1,103.8576768,36.04118877,106.1811303,38.49835688,0.3990173030914594
443,兰州,重庆北,1,103.8576768,36.04118877,106.5574405,29.61373264,0.3990173030914594
441,兰州,甘谷,1,103.8576768,36.04118877,105.3384954,34.7686485,0.3990173030914594
438,兰州,武威南,1,103.8576768,36.04118877,102.7440965,37.8212611,0.3990173030914594
433,兰州,成都东,1,103.8576768,36.04118877,104.1477187,30.63513395,0.3990173030914594
431,兰州,张掖,1,103.8576768,36.04118877,100.525702,38.97949441,0.3990173030914594
429,兰州,广元,1,103.8576768,36.04118877,105.8280546,32.4563626,0.3990173030914594
428,兰州,干塘,1,103.8576768,36.04118877,104.5236346,37.46342831,0.3990173030914594
421,兰州,乌鲁木齐,1,103.8576768,36.04118877,87.58966482,43.78527752,0.3990173030914594
536,北京,包头,1,116.4337332,39.90979135,109.8423295,40.61247529,0.3990173030914594
418,六盘水,铜仁,1,104.8581505,26.59708963,109.2111604,27.74598093,0.3990173030914594
417,六盘水,重庆西,1,104.8581505,26.59708963,106.435498,29.43649296,0.3990173030914594
415,六盘水,成都东,1,104.8581505,26.59708963,104.1477187,30.63513395,0.3990173030914594
412,六盘水,上海虹桥,1,104.8581505,26.59708963,121.3270978,31.19997528,0.3990173030914594
411,六盘水,上海南,1,104.8581505,26.59708963,121.4359887,31.15901797,0.3990173030914594
409,六安,北京南,1,116.5066848,31.72110826,116.3854936,39.87101558,0.3990173030914594
406,公主岭,长春,1,124.8186181,43.5145823,125.330733,43.91760214,0.3990173030914594
404,元谋西,昆明,1,101.8489073,25.74465707,102.7283354,25.02160539,0.3990173030914594
402,信阳东,广州南,1,114.1667065,32.15062855,113.2759886,22.99449891,0.3990173030914594
400,信阳,固始,1,114.088659,32.13525607,115.6760359,31.92132937,0.3990173030914594
396,保定,北京南,1,115.4864201,38.86945201,116.3854936,39.87101558,0.3990173030914594
394,侯马,临汾,1,111.3649876,35.61896375,111.5437259,36.09309013,0.3990173030914594
393,依吞布拉克,若羌,1,-1.0,-1.0,-1.0,-1.0,0.3990173030914594
390,佳木斯,长春,1,130.3896952,46.81085466,125.330733,43.91760214,0.3990173030914594
473,兰州西,玉门,1,103.7591595,36.07461705,97.05104104,40.27879546,0.3990173030914594
477,兰州西,重庆北,1,103.7591595,36.07461705,106.5574405,29.61373264,0.3990173030914594
480,兰溪,杭州,1,119.4863861,29.21937233,120.1894672,30.24987743,0.3990173030914594
481,兴和北,包头,1,113.8225457,40.85672783,109.8423295,40.61247529,0.3990173030914594
535,北京,加格达奇,1,116.4337332,39.90979135,124.1326131,50.42689826,0.3990173030914594
533,北京,乌海西,1,116.4337332,39.90979135,-1.0,-1.0,0.3990173030914594
532,北京,乌兰浩特,1,116.4337332,39.90979135,122.069636,46.07740311,0.3990173030914594
531,北京,丹东,1,116.4337332,39.90979135,124.3945562,40.13060834,0.3990173030914594
530,北京,东营南,1,116.4337332,39.90979135,118.478862,37.46155562,0.3990173030914594
529,北京,上海虹桥,1,116.4337332,39.90979135,121.3270978,31.19997528,0.3990173030914594
525,包头东,乌海西,1,110.0311654,40.57660052,-1.0,-1.0,0.3990173030914594
524,包头东,乌审旗,1,110.0311654,40.57660052,-1.0,-1.0,0.3990173030914594
509,包头,北京,1,109.8423295,40.61247529,116.4337332,39.90979135,0.3990173030914594
508,包头,兴和北,1,109.8423295,40.61247529,113.8225457,40.85672783,0.3990173030914594
507,包头,乌海西,1,109.8423295,40.61247529,-1.0,-1.0,0.3990173030914594
505,包头,临河,1,109.8423295,40.61247529,107.4355238,40.74963368,0.3990173030914594
503,加格达奇,大连,1,124.1326131,50.42689826,121.639161,38.92851844,0.3990173030914594
502,加格达奇,塔河,1,124.1326131,50.42689826,124.7127293,52.34504703,0.3990173030914594
501,加格达奇,哈尔滨,1,124.1326131,50.42689826,126.638843,45.76694434,0.3990173030914594
500,加格达奇,北京,1,124.1326131,50.42689826,116.4337332,39.90979135,0.3990173030914594
499,加格达奇,伊图里河,1,124.1326131,50.42689826,121.5592692,50.63440055,0.3990173030914594
496,利川,汉口,1,108.9468991,30.28494289,-1.0,-1.0,0.3990173030914594
495,利川,武汉,1,108.9468991,30.28494289,114.4308852,30.61318746,0.3990173030914594
494,利川,武昌,1,108.9468991,30.28494289,114.3242621,30.53460349,0.3990173030914594
493,凯里南,贵阳北,1,107.9828169,26.60910231,106.7099004,26.56252613,0.3990173030914594
491,凤县,西安,1,106.5137085,33.91067403,108.9693181,34.28284366,0.3990173030914594
490,凤凰城,沈阳,1,124.0634178,40.45521751,123.3998531,41.80100261,0.3990173030914594
489,内江北,重庆西,1,105.0440016,29.59372637,106.435498,29.43649296,0.3990173030914594
487,内江,重庆,1,105.0440016,29.59372637,106.5539902,29.5558374,0.3990173030914594
486,内江,昭通,1,105.0440016,29.59372637,103.7976573,27.39156558,0.3990173030914594
485,兴隆县,承德,1,117.5206594,40.4431946,117.9608421,40.97163181,0.3990173030914594
483,兴和北,鄂尔多斯,1,113.8225457,40.85672783,-1.0,-1.0,0.3990173030914594
482,兴和北,呼和浩特东,1,113.8225457,40.85672783,-1.0,-1.0,0.3990173030914594
1348,太原,吕梁,1,112.594152,37.86640734,111.144437,37.57407344,0.3990173030914594
1350,太原,宁武,1,112.594152,37.86640734,112.3255619,39.01241013,0.3990173030914594
1351,太原,忻州,1,112.594152,37.86640734,112.753136,38.42546064,0.3990173030914594
2392,沈阳北,牛河梁,1,123.4424124,41.82534092,-1.0,-1.0,0.3990173030914594
2423,泰安,北京南,1,117.1173573,36.19270201,116.3854936,39.87101558,0.3990173030914594
2422,泰宁,深圳北,1,117.1598648,26.93253572,114.0354307,22.6155135,0.3990173030914594
2421,泉州,深圳北,1,118.5734574,24.97887981,114.0354307,22.6155135,0.3990173030914594
2420,泉州,厦门北,1,118.5734574,24.97887981,118.0805353,24.64265118,0.3990173030914594
2418,河边,忻州,1,113.1121626,38.61154918,112.753136,38.42546064,0.3990173030914594
2416,沧州西,北京南,1,116.774544,38.31267506,116.3854936,39.87101558,0.3990173030914594
2413,沙坪坝,内江北,1,-1.0,-1.0,105.0440016,29.59372637,0.3990173030914594
2412,沈阳南,阜新,1,123.3998531,41.80100261,121.6443036,41.99352579,0.3990173030914594
2407,沈阳南,牛河梁,1,123.3998531,41.80100261,-1.0,-1.0,0.3990173030914594
2406,沈阳南,承德南,1,123.3998531,41.80100261,117.9608421,40.97163181,0.3990173030914594
2405,沈阳南,建平,1,123.3998531,41.80100261,-1.0,-1.0,0.3990173030914594
2404,沈阳南,延吉西,1,123.3998531,41.80100261,129.5034439,42.89294827,0.3990173030914594
2403,沈阳南,北京南,1,123.3998531,41.80100261,116.3854936,39.87101558,0.3990173030914594
2397,沈阳北,辽宁朝阳,1,123.4424124,41.82534092,-1.0,-1.0,0.3990173030914594
2388,沈阳北,抚顺北,1,123.4424124,41.82534092,123.9243187,41.89462329,0.3990173030914594
2426,泰山,淄博,1,117.1173573,36.19270201,118.0635775,36.7956267,0.3990173030914594
2387,沈阳北,承德南,1,123.4424124,41.82534092,117.9608421,40.97163181,0.3990173030914594
2384,沈阳北,建平,1,123.4424124,41.82534092,-1.0,-1.0,0.3990173030914594
2377,沈阳北,哈尔滨西,1,123.4424124,41.82534092,126.5844437,45.71280579,0.3990173030914594
2376,沈阳北,吉林,1,123.4424124,41.82534092,126.5836551,43.8645571,0.3990173030914594
2375,沈阳北,北京南,1,123.4424124,41.82534092,116.3854936,39.87101558,0.3990173030914594
2373,沈阳北,佳木斯,1,123.4424124,41.82534092,130.3896952,46.81085466,0.3990173030914594
2370,沈阳,龙井,1,123.3998531,41.80100261,129.4209387,42.90928511,0.3990173030914594
2369,沈阳,阿尔山,1,123.3998531,41.80100261,119.9546128,47.17853242,0.3990173030914594
2368,沈阳,锦州南,1,123.3998531,41.80100261,121.1323628,41.02243317,0.3990173030914594
2363,沈阳,西丰,1,123.3998531,41.80100261,124.7138195,42.74008573,0.3990173030914594
2362,沈阳,营口,1,123.3998531,41.80100261,122.2714143,40.69206384,0.3990173030914594
2361,沈阳,舒兰,1,123.3998531,41.80100261,126.9607403,44.41343508,0.3990173030914594
2359,沈阳,盘锦,1,123.3998531,41.80100261,122.0676512,41.20401284,0.3990173030914594
2357,沈阳,白河,1,123.3998531,41.80100261,128.1388188,42.45972128,0.3990173030914594
2424,泰安,济南,1,117.1173573,36.19270201,116.9974535,36.67671802,0.3990173030914594
2428,泰州,上海虹桥,1,119.986868,32.53532427,121.3270978,31.19997528,0.3990173030914594
1353,太原,沁县,1,112.594152,37.86640734,112.7118545,36.76460766,0.3990173030914594
2476,济南东,连云港,1,117.0361065,36.6868321,119.1700137,34.61480282,0.3990173030914594
2506,海口,郑州,1,110.1689779,20.03367376,113.6661637,34.75253549,0.3990173030914594
2502,海口,上海南,1,110.1689779,20.03367376,121.4359887,31.15901797,0.3990173030914594
2500,海伦,哈尔滨东,1,127.0006867,47.47276609,126.7174209,45.79423277,0.3990173030914594
2499,济南西,青岛西,1,116.8982263,36.67470433,120.3189288,36.07075992,0.3990173030914594
2496,济南西,重庆西,1,116.8982263,36.67470433,106.435498,29.43649296,0.3990173030914594
2494,济南西,福州,1,116.8982263,36.67470433,119.3265624,26.11982665,0.3990173030914594
2490,济南西,深圳北,1,116.8982263,36.67470433,114.0354307,22.6155135,0.3990173030914594
2488,济南西,曲阜东,1,116.8982263,36.67470433,117.0754355,35.56191191,0.3990173030914594
2485,济南西,岚山西,1,116.8982263,36.67470433,-1.0,-1.0,0.3990173030914594
2484,济南西,威海,1,116.8982263,36.67470433,122.1509449,37.43282054,0.3990173030914594
2483,济南西,南昌西,1,116.8982263,36.67470433,115.7990731,28.62877887,0.3990173030914594
2482,济南西,北京南,1,116.8982263,36.67470433,116.3854936,39.87101558,0.3990173030914594
2481,济南西,兰州西,1,116.8982263,36.67470433,103.7591595,36.07461705,0.3990173030914594
2480,济南西,上海虹桥,1,116.8982263,36.67470433,121.3270978,31.19997528,0.3990173030914594
2474,济南东,莱西,1,117.0361065,36.6868321,120.5244118,36.81578127,0.3990173030914594
2431,泰来,齐齐哈尔,1,123.4186147,46.39834809,124.0014228,47.34600489,0.3990173030914594
2473,济南东,荣成,1,117.0361065,36.6868321,-1.0,-1.0,0.3990173030914594
2464,济南,长沙,1,116.9974535,36.67671802,113.019607,28.19959597,0.3990173030914594
2463,济南,重庆西,1,116.9974535,36.67671802,106.435498,29.43649296,0.3990173030914594
2460,济南,聊城,1,116.9974535,36.67671802,115.9506024,36.46308469,0.3990173030914594
2459,济南,温州南,1,116.9974535,36.67671802,120.5915271,27.9719922,0.3990173030914594
2457,济南,淄博,1,116.9974535,36.67671802,118.0635775,36.7956267,0.3990173030914594
2454,济南,昆明,1,116.9974535,36.67671802,102.7283354,25.02160539,0.3990173030914594
2452,济南,广州,1,116.9974535,36.67671802,113.2641069,23.15467406,0.3990173030914594
2451,济南,宁波,1,116.9974535,36.67671802,121.5428536,29.86758477,0.3990173030914594
2449,济南,南通,1,116.9974535,36.67671802,120.8667999,32.07393273,0.3990173030914594
2448,济南,北京南,1,116.9974535,36.67671802,116.3854936,39.87101558,0.3990173030914594
2446,济南,乌鲁木齐,1,116.9974535,36.67671802,87.58966482,43.78527752,0.3990173030914594
2436,洛阳,天津,1,112.4427408,34.69176726,117.2167068,39.14138387,0.3990173030914594
2433,洛阳,北京西,1,112.4427408,34.69176726,116.3275639,39.90092693,0.3990173030914594
2356,沈阳,牛河梁,1,123.3998531,41.80100261,-1.0,-1.0,0.3990173030914594
2353,沈阳,山海关,1,123.3998531,41.80100261,119.7738814,40.00667542,0.3990173030914594
2350,沈阳,凤凰城,1,123.3998531,41.80100261,124.0634178,40.45521751,0.3990173030914594
2179,桂林,南宁,1,110.2892136,25.26723504,108.321642,22.83292908,0.3990173030914594
2217,武威,嘉峪关,1,102.6303861,37.90982946,98.26089843,39.77090402,0.3990173030914594
2214,武威,中卫,1,102.6303861,37.90982946,105.1967574,37.52790086,0.3990173030914594
2211,榆林,宝鸡,1,109.7265874,38.2799213,107.1595178,34.37853136,0.3990173030914594
2210,梧州南,贵阳北,1,111.229257,23.39902825,106.7099004,26.56252613,0.3990173030914594
2209,梧州南,广州南,1,111.229257,23.39902825,113.2759886,22.99449891,0.3990173030914594
2207,梅河口,长春,1,125.6914949,42.54102,125.330733,43.91760214,0.3990173030914594
2206,梅江,怀化,1,109.056149,28.2679295,109.9737082,27.56350944,0.3990173030914594
2205,梅州西,福田,1,116.1377335,24.26543276,-1.0,-1.0,0.3990173030914594
2197,梅州,广州东,1,116.1377335,24.26543276,113.3311109,23.1559198,0.3990173030914594
2195,桂林北,防城港北,1,110.2892136,25.26723504,108.3827513,21.71999891,0.3990173030914594
2193,桂林北,郑州东,1,110.2892136,25.26723504,113.7855473,34.76545884,0.3990173030914594
2192,桂林北,百色,1,110.2892136,25.26723504,106.670857,23.89155881,0.3990173030914594
2191,桂林北,珠海,1,110.2892136,25.26723504,113.5558925,22.22127138,0.3990173030914594
2188,桂林北,昆明南,1,110.2892136,25.26723504,102.7283354,25.02160539,0.3990173030914594
2173,柴沟堡,大同,1,-1.0,-1.0,113.3096957,40.12605689,0.3990173030914594
2349,沈阳,佳木斯,1,123.3998531,41.80100261,130.3896952,46.81085466,0.3990173030914594
2170,柳州,武汉,1,109.3956244,24.31336336,114.4308852,30.61318746,0.3990173030914594
2169,柳州,昆明南,1,109.3956244,24.31336336,102.7283354,25.02160539,0.3990173030914594
2167,柳州,太原南,1,109.3956244,24.31336336,112.6170418,37.79764834,0.3990173030914594
2163,枣阳,北京西,1,112.7684169,32.07629933,116.3275639,39.90092693,0.3990173030914594
2160,枣庄西,日照,1,117.2614837,34.79854701,119.5392171,35.40980994,0.3990173030914594
2159,枣庄西,临沂,1,117.2614837,34.79854701,118.3504794,35.04281615,0.3990173030914594
2157,林口,牡丹江,1,130.2767333,45.29858399,129.6194109,44.59623665,0.3990173030914594
2153,杭州南,南京,1,120.1894672,30.24987743,118.8047545,32.09280914,0.3990173030914594
2148,杭州东,赣州西,1,120.2193726,30.29735829,114.9709611,25.82482479,0.3990173030914594
2147,杭州东,贵阳北,1,120.2193726,30.29735829,106.7099004,26.56252613,0.3990173030914594
2145,杭州东,蚌埠南,1,120.2193726,30.29735829,117.4482067,32.90790119,0.3990173030914594
2143,杭州东,福州南,1,120.2193726,30.29735829,119.3971327,25.99185529,0.3990173030914594
2139,杭州东,深圳北,1,120.2193726,30.29735829,114.0354307,22.6155135,0.3990173030914594
2138,杭州东,江山,1,120.2193726,30.29735829,118.6503132,28.77755816,0.3990173030914594
2218,武威,天水,1,102.6303861,37.90982946,105.9047409,34.57169869,0.3990173030914594
2219,武威南,兰州,1,102.7440965,37.8212611,103.8576768,36.04118877,0.3990173030914594
2220,武威南,嘉峪关,1,102.7440965,37.8212611,98.26089843,39.77090402,0.3990173030914594
2224,武昌,北京西,1,114.3242621,30.53460349,116.3275639,39.90092693,0.3990173030914594
2348,沈阳,五女山,1,123.3998531,41.80100261,125.3340992,41.2842683,0.3990173030914594
2345,沁县,太原,1,112.7118545,36.76460766,112.594152,37.86640734,0.3990173030914594
2342,江油,贵阳北,1,104.7760852,31.78764484,106.7099004,26.56252613,0.3990173030914594
2335,江山,北京南,1,118.6503132,28.77755816,116.3854936,39.87101558,0.3990173030914594
2322,汉阴,汉中,1,108.5134118,32.88318524,107.0367214,33.09553543,0.3990173030914594
2318,汉口,荆门,1,-1.0,-1.0,112.2183318,31.05732191,0.3990173030914594
2300,汉口,利川,1,-1.0,-1.0,108.9468991,30.28494289,0.3990173030914594
2295,汉中,阳平关,1,107.0367214,33.09553543,106.0504478,32.97868329,0.3990173030914594
2292,汉中,安康,1,107.0367214,33.09553543,109.0240234,32.71818211,0.3990173030914594
2291,汉中,宁强南,1,107.0367214,33.09553543,-1.0,-1.0,0.3990173030914594
2290,汉中,北京西,1,107.0367214,33.09553543,116.3275639,39.90092693,0.3990173030914594
2289,永济北,太原南,1,110.4311498,35.03371363,112.6170418,37.79764834,0.3990173030914594
2288,永济北,北京西,1,110.4311498,35.03371363,116.3275639,39.90092693,0.3990173030914594
2286,永州,长沙,1,111.5774556,26.46019271,113.019607,28.19959597,0.3990173030914594
2281,永州,上海南,1,111.5774556,26.46019271,121.4359887,31.15901797,0.3990173030914594
2280,永川东,重庆西,1,105.90687,29.34730781,106.435498,29.43649296,0.3990173030914594
2279,永川东,重庆北,1,105.90687,29.34730781,106.5574405,29.61373264,0.3990173030914594
2278,永川东,沙坪坝,1,105.90687,29.34730781,-1.0,-1.0,0.3990173030914594
2272,毕节,广州南,1,-1.0,-1.0,113.2759886,22.99449891,0.3990173030914594
